null,연세마음병원,정신병원,경기도 구리시 체육관로172번길 55 (수택동),031-554-0070
null,행복한외과병원,일반병원,"경기도 구리시 검배로 78 (수택동\, 행복한외과)",031-557-7582
null,좋은아침병원,일반병원,"경기도 구리시 경춘로 144\, 좋은아침빌딩 지하1~지상5층 (교문동)",031-566-1000
null,서울라이즈요양병원,일반요양병원,"경기도 구리시 검배로 37\, 6~10층 (수택동\, 동진스카이빌딩)",031-564-1991
null,구리효요양병원,일반요양병원,"경기도 구리시 동구릉로 56\, 영빈웨딩프라자 지하1층\,2층~5층층 (인창동)",565-3114
null,오케이참병원,일반병원,"경기도 구리시 건원대로 95\, 3\,4\,5\,6층 (인창동\, 인창프라자)",031-567-5700
null,굿병원,일반병원,"경기도 구리시 검배로 46\, 굿빌딩 2~9층\,13층층 (수택동)",031-564-4114
null,참튼튼병원,일반병원,"경기도 구리시 체육관로 163 (교문동\, 근린생활\,의료\,업무시설)",1588-7562
null,의료법인기상의료재단카이저병원,일반병원,"경기도 구리시 건원대로 44\, 5\,6\,7층 (인창동\, 태영빌딩)",031-554-7723
null,윤서병원,일반병원,경기도 구리시 건원대로 47 (인창동),031-553-6650
null,재단법인원진녹색병원,일반병원,경기도 구리시 동구릉로 65 (인창동),031-550-1111
null,다산행복한방병원,한방병원,"경기도 남양주시 다산중앙로145번길 15\, 신해센트럴타워Ⅱ 3\,10\,11층 (다산동)",031-565-0035
null,남양주나눔병원,종합병원,경기도 남양주시 오남읍 진건오남로797번길 9,031-570-1000
null,하나소아청소년과병원,일반병원,"경기도 남양주시 늘을1로16번길 25\, 성보빌딩 4층\, 10층층 (호평동)",031 -593- 1140
null,온세병원,일반병원,"경기도 남양주시 평내로29번길 49\, 10층 (평내동\, M2프라자)",594-7912
null,경기도립노인전문남양주병원,일반요양병원,경기도 남양주시 수동면 외방로172번길 50,0315905000
null,실버힐스병원,일반병원,"경기도 남양주시 경춘로 1260 (평내동\, 하나프라자 5층)",511-9494
null,현대병원,종합병원,경기도 남양주시 진접읍 봉현로 21,031-574-9118~9
null,햇살요양병원,일반요양병원,경기도 남양주시 마치로 90 (호평동),031-559-0095
null,한누리요양병원,일반요양병원,경기도 남양주시 화도읍 먹갓로27번길 17-18,031-593-6833
null,수동연세요양병원,일반요양병원,경기도 남양주시 수동면 비룡로 801-88,031-594-8007
null,남양주정드림노인전문병원,일반요양병원,경기도 남양주시 사릉로 13 (금곡동),031-511-8324
null,별내요양병원,일반요양병원,"경기도 남양주시 별내2로 74\, 5층\,6층 (별내동\, 별내동 JS타워)",567-5100
null,다산의료소비자생활협동조합정석소아청소년과병원,일반병원,"경기도 남양주시 진접읍 해밀예당1로 221\, 6\,7\,8층 (지안빌딩)",031-573-6678
null,의료법인혜수의료재단베리굿병원,일반병원,"경기도 남양주시 별내5로5번길 5\, 지앤지프라자 3~7층 (별내동)",567-8585
null,퇴계원 서울요양병원,일반요양병원,경기도 남양주시 퇴계원면 도제원로 32,031-529-8188
null,새봄요양병원,일반요양병원,경기도 남양주시 오남읍 진건오남로884번길 22-20,573-0500
null,필립요양병원,일반요양병원,"경기도 남양주시 경춘로1308번길 2\, 3~7층 (평내동)",1877-7504
null,비오람요양병원,일반요양병원,경기도 남양주시 진접읍 해밀예당2로 217-38,574-1100
null,의료법인다원의료재단 진접제일요양병원,일반요양병원,경기도 남양주시 진접읍 광릉내로 99 (진접제일요양병원),573-3004
null,국민병원,일반병원,경기도 남양주시 경춘로1308번길 4 (평내동),031-1877-7089
null,마석기독요양병원,일반요양병원,경기도 남양주시 화도읍 마석중앙로 46-1,031-511-5800
null,남양주백병원,일반병원,"경기도 남양주시 진접읍 해밀예당1로 30-25\, 2층~10층",031-572-3111
null,에덴요양병원,일반요양병원,경기도 남양주시 수동면 비룡로1782번길 160,031-590-7575
null,서울특별시축령정신병원,정신병원,경기도 남양주시 수동면 외방로172번길 58,031-592-6661
null,원병원,일반병원,경기도 남양주시 화도읍 경춘로 1943-16,031-590-3114
null,양병원,일반병원,경기도 남양주시 경춘로 933 (금곡동),031-590-9220
null,축령복음병원,정신병원,경기도 남양주시 수동면 외방로172번길 58,031-592-6661
null,힐링웰요양병원,일반요양병원,"경기도 남양주시 호평로46번길 14\, 4~5층 (호평동\, ZENEW빌딩)",031-595-0055
null,휴메디병원,일반병원,"경기도 남양주시 진접읍 금강로1521번길 1\, 2\,3\,4층",554-8899
null,남양주나무요양병원,일반요양병원,"경기도 남양주시 평내로29번길 41\, 메인프라자 9층 (평내동)",511-5100
null,호평요양병원,일반요양병원,"경기도 남양주시 늘을2로14번길 5\, 7층 일부\, 9층 (호평동\, 샤르망메디칼프라자)",559-8700
null,남양주 한양병원,종합병원,경기도 남양주시 오남읍 양지로 47-55,031-510-0114
null,남양주21세기병원,일반병원,경기도 남양주시 진건읍 사릉로442번길 15,573-1114
null,매그너스요양병원,일반요양병원,경기도 남양주시 수동면 지둔로445번길 33-51 (매그너스요양병원),031-595-0600
null,아이맘어린이병원,일반병원,"경기도 남양주시 다산중앙로 105-8\, 다산동 3~5층 (다산동)",031-563-9999
null,웰봄병원,일반병원,"경기도 오산시 경기대로 534\, 5~10층 (수청동)",031-373-7585
null,이안한방병원,한방병원,경기도 오산시 대원로 23 (원동),031-378-1151
null,세마그린요양병원,일반요양병원,"경기도 오산시 수목원로 606\, 오산세교CL타워 7\,8\,9층 (세교동)",031-376-8830
null,삼성본병원,일반병원,"경기도 오산시 북삼미로 175\, A동 (외삼미동)",031-1522-7525
null,세교요양병원,일반요양병원,"경기도 오산시 수목원로 462\, 3\,6\,7층 (금암동\, 무한메디칼)",031-373-3500
null,오산세종병원,일반병원,경기도 오산시 오산로 8 (갈곶동),031-1670-8971
null,오산한국병원,종합병원,경기도 오산시 밀머리로1번길 16 (원동),031-379-8300
null,오산노인전문병원,노인요양병원,경기도 오산시 가장산업동로 69-27 (궐동),031-370-2300
null,오산신경정신병원,정신병원,"경기도 오산시 가장산업동로 69-27\, 가\,나\,다동 (궐동)",031-373-1254
null,버팀병원,일반병원,"경기도 오산시 경기대로 274\, B1\,1\,2\,3\,5층 (오산동)",03116610032
null,조은오산병원,종합병원,경기도 오산시 오산로 307 (오산동),1544-5355
null,송호욱병원,일반병원,"경기도 오산시 내삼미로79번길 19\, 6~10층 (수청동)",1800-6655
null,서울어린이병원,일반병원,경기도 오산시 경기대로 209 (원동),031-375-4197
null,유림치과병원,치과병원,"경기도 오산시 대원로 13\, 1.2층 (오산동)",031-375-2835
null,오산메디컬재활요양병원,노인요양병원,경기도 오산시 청학로 60 (청학동),031-375-0071
null,평안한사랑병원,일반병원,"경기도 오산시 수목원로 606\, 오산세교CL타워 6층 (세교동)",031-372-8600
null,스타트요양병원,일반요양병원,"경기도 오산시 청학로 264\, W-타워 3-7층 (수청동)",031-373-1773
null,베드로요양병원,일반요양병원,"경기도 시흥시 평안상가5길 19\, 스마일요양병원 본관동 (정왕동)",031-484-2500
null,시흥배곧병원,일반병원,"경기도 시흥시 서울대학로264번길 44-4\, 에스프라자 3\,4\,5층 301~311\, 401~412\, 509~511호 (정왕동)",031-435-7575
null,시흥더봄요양병원,일반요양병원,"경기도 시흥시 비둘기공원1길 7\, 시흥21세기병원 1\, 2\, 4-8층 (대야동)",031-317-9990
null,하나한방병원,한방병원,"경기도 시흥시 은행로 154\, 반도프라자 2-3층 (은행동)",031-315-5995
null,의료법인석경의료재단 센트럴요양병원,일반요양병원,"경기도 시흥시 공단1대로 237\, 제B동 3층\,4층\,5층\,6층일부\,7층 (정왕동)",031-8041-3521
null,의료법인 자운의료재단 강남요양병원,일반요양병원,"경기도 시흥시 수인로3325번길 10\, 3층 301호\, 302호\, 306~309호 (신천동\, 우명프라자)",031-311-0700
null,시흥솔병원,일반병원,"경기도 시흥시 비둘기공원로 10\, 301\,501\,601\,701.801호 (대야동)",031-314-7582
null,신천제일요양병원,일반요양병원,"경기도 시흥시 호현로10번길 7-1\, 시흥신천제일병원 (신천동)",031-311-0220
null,의료법인 녹향의료재단 신천연합병원,종합병원,"경기도 시흥시 복지로 57\, 복지로 61\, 2층 (대야동)",031-310-6300
null,의료법인 풍진의료재단 스마트허브병원,일반병원,"경기도 시흥시 공단1대로 263\, 스마트허브 N-CITY 지하01호\, 121호\, 127호\, 153호 (정왕동)",031-431-0119
null,배곧한방병원,한방병원,"경기도 시흥시 서울대학로264번길 26-32\, 배곧중앙프라자 6층 601\,616\,618\,625호 (정왕동)",031-431-2119
null,시흥한방병원,한방병원,경기도 시흥시 중심상가4길 10 (정왕동),031-364-8275
null,대원한방병원,한방병원,"경기도 시흥시 협력로 281\, 메가폴리스 2층 C-201~C-204호 (정왕동)",031-490-2400
null,다온한방병원,한방병원,"경기도 시흥시 삼미시장1길 5\, 지하1지상2\,4\,5층 (신천동)",031-365-5432
null,시흥미소한방병원,한방병원,경기도 시흥시 삼미시장1길 5-1 (신천동),031-365-4255
null,시화한방병원,한방병원,경기도 시흥시 마유로 320 (정왕동),031-497-7571
null,경기도립노인전문시흥병원,노인요양병원,"경기도 시흥시 하중로 285\, 경기도립 노인전문 시흥병원 (광석동)",031-500-7100
null,의료법인 참사랑 의료재단 시흥 참사랑 요양병원,일반요양병원,경기도 시흥시 군자로 507 (거모동),031-492-7119
null,의료법인 석경의료재단 센트럴병원,종합병원,"경기도 시흥시 공단1대로 237 (정왕동\, 센트럴 병원)",031-8041-3000
null,의료법인 정심의료재단 한마음요양병원,일반요양병원,경기도 시흥시 월곶해안로 97 (월곶동),031-317-6400
null,의료법인 영명의료재단 혜민한방병원,한방병원,"경기도 시흥시 군자로 526\, 도일그랜드프라자 302\,401\,501호 (거모동)",031-504-7272
null,시흥서울대효요양병원,일반요양병원,"경기도 시흥시 승지로59번길 12\, 시티타워 5~8층 (능곡동)",031-8099-9114
null,시흥은계한방병원,한방병원,"경기도 시흥시 복지로 90\, CGV 2\,4층 203호\, 4층전체호 (대야동)",031-312-4100
null,의료법인 소애의료재단 한울노인요양병원,일반요양병원,경기도 시흥시 정왕대로 74 (정왕동),031-433-8577
null,의료법인 에스앤케이의료재단 시흥에스앤케이요양병원,일반요양병원,경기도 시흥시 호현로40번길 5 (대야동),031-507-8080
null,의료법인 능곡의료재단 능곡요양병원,일반요양병원,"경기도 시흥시 승지로60번길 36\, 월드프라자 301호\,303호\,304호\,401호501호601호 (능곡동)",031-404-2888
null,모아치과병원,치과병원,"경기도 시흥시 수인로 3372\, 10층 (신천동\, 신천프라자)",031-314-2275
null,예치과병원,치과병원,"경기도 시흥시 마유로 330\, 대하빌딩 3층 (정왕동)",031-432-0600
null,의료법인 남촌의료재단 시화병원,종합병원,"경기도 시흥시 옥구천서로 337\, 시화병원 (정왕동)",031-432-2600
null,시흥자인한방병원,한방병원,"경기도 시흥시 비둘기공원7길 33\, 5~6층 (대야동)",031-404-1075
null,효산의료재단 지샘병원,종합병원,"경기도 군포시 군포로 591 (당동\, (G샘병원)군포샘병원)",031-389-3000
null,군포성모병원,일반병원,"경기도 군포시 용호1로2번길 47-7\, 1층\,2층 (당동\, 미성데코플라자)",031-394-7585~6
null,삼경요양병원,일반요양병원,"경기도 군포시 번영로 516 (금정동\, B01\,2층\,304호\,5\,6\,7층)",031-390-1300
null,산본제일병원,일반병원,경기도 군포시 산본로 374 (산본동),031-396-3301
null,미라클요양병원,일반요양병원,경기도 군포시 삼성로8번길 4-20 (부곡동),031-393-5566
null,의료법인 희망나눔의료재단 휴성심요양병원,정신병원,"경기도 군포시 당정역로4번길 11\, 유영타운 B01\,105\,301\,401~405\,501~502호 (당정동)",031-477-9797
null,윈치과병원,치과병원,"경기도 군포시 산본로 398\, 10층 (산본동\, 성우빌딩)",1544-7528
null,원광대학교 산본병원,종합병원,경기도 군포시 산본로 321 (산본동),031-390-2300
null,남천병원,일반병원,경기도 군포시 고산로 575 (산본동),031-390-2114
null,의료법인 두현의료재단 그로스요양병원,일반요양병원,"경기도 군포시 당산로 104\, B102호\,201호\,301∼309호 (금정동\, 두현타워)",031-468-0303
null,군포참요양병원,일반요양병원,"경기도 군포시 군포로 493 (당동\, 군포병원B동)",031-395-7772
null,산본성심요양병원,일반요양병원,"경기도 군포시 고산로 693\, 5∼6층 401-1호\,401-2호 (산본동)",031-393-9944
null,사랑애요양병원,일반요양병원,"경기도 군포시 군포로573번길 3 (당동\, 럭키베스트빌 201\,301\,401호)",031-455-5454
null,원광대학교치과대학산본치과병원,치과병원,"경기도 군포시 산본로 321\, 원광대학교의과대학산본병원 5층\,6층 (산본동)",031-390-2875
null,의료법인 계요의료재단 계요병원,일반병원,"경기도 의왕시 오전로 15 (왕곡동\, 계요병원)",031-455-3333
null,의료법인대성의료재단 한림예요양병원,일반요양병원,"경기도 의왕시 경수대로391번길 14-12\, 2-4층 (오전동\, bk빌딩)",455-5114
null,의료법인 계요의료재단 계요노인전문병원,일반요양병원,"경기도 의왕시 오전로 15 (왕곡동\, 계요노인전문병원)",455-3333
null,다사랑중앙병원,정신병원,경기도 의왕시 등칙골1길 22 (오전동),340-5000
null,서울와이즈재활요양병원,일반요양병원,경기도 의왕시 안양판교로 101 (포일동),031-422-1991
null,부곡치과병원,치과병원,경기도 의왕시 철도박물관로 59 (삼동),031-462-3280
null,아가페의료재단 시티병원,일반병원,경기도 의왕시 오전천로 29 (오전동),340-0114
null,청봉기념병원,일반병원,"경기도 하남시 하남대로802번길 5-4\, 청봉기념병원 (신장동)",1661-5727
null,미사강변요양병원,일반요양병원,"경기도 하남시 미사대로 424\, 트레비타워 4~8층 (망월동)",031-8028-5577
null,라이프요양병원,일반요양병원,"경기도 하남시 미사강변대로 42\, DK골드타워 3~7층 (풍산동)",031-795-4900
null,강동서울대효요양병원,일반요양병원,"경기도 하남시 미사대로 472\, SR광장프라자 204~208호\,3층\,4층\,5층호 (망월동)",031-8026-2222
null,강동스마일요양병원,일반요양병원,"경기도 하남시 미사강변대로54번길 70\, 산우빌딩 지3\, 지1\, 1층 일부\, 2~4층호 (풍산동)",031-794-9939
null,유나이티드병원,일반병원,"경기도 하남시 미사강변대로 48\, 해든마루빌딩 3\, 4층일부\, 5층 (풍산동)",1833-2275
null,햇살병원,일반병원,경기도 하남시 신평로 51 (신장동),031-791-7330
null,하남SD병원,일반병원,경기도 하남시 덕풍공원로 41 (덕풍동),793-2882
null,금병원,일반병원,경기도 하남시 하남대로739번길 74 (신장동),796-0126
null,하남요양병원,일반요양병원,경기도 하남시 산곡동로 94-5 (하산곡동),031-795-3805
null,더 바른병원,일반병원,경기도 하남시 신장로 93-1 (신장동),031-796-9500
null,미사다나음한방병원,한방병원,"경기도 하남시 미사강변대로 60\, THE060 4\, 5층 (풍산동)",031-792-7579
null,미사튼튼병원,일반병원,"경기도 하남시 미사강변동로 73\, 미사강변 노블레스 7~8층 (망월동)",1588-7562
null,하남샬롬요양병원,일반요양병원,경기도 하남시 신평로 77 (신장동),031-796-1616
null,김상수병원,일반병원,"경기도 용인시 기흥구 구성로 111\, 채러티디벨로퍼(주) 2-4층 (언남동)",031-285-1212
null,동백성루카병원,일반병원,경기도 용인시 기흥구 동백죽전대로 315-29 (중동),031-548-0010
null,새로운경기도립정신병원,정신병원,"경기도 용인시 기흥구 중부대로 940\, 새로운경기도립정신병원 (상하동)",031-300-6200
null,마음심는치과병원,치과병원,"경기도 용인시 처인구 백옥대로 1085\, 2층 202호~206호 (김량장동)",031-322-2875
null,용인이안한방병원,한방병원,"경기도 용인시 처인구 명지로60번길 8-12\, 5~7층 (역북동)",031-333-0051
null,용인S한방병원,한방병원,"경기도 용인시 기흥구 한보라2로 17\, 조은들프라자 2층 (보라동)",031-281-5551
null,용인목토요양병원,일반요양병원,경기도 용인시 처인구 중부대로1762번길 31 (마평동),031-328-5700
null,(의)수지의료재단수지요양병원,일반요양병원,"경기도 용인시 수지구 풍덕천로22번길 15\, 수지요양병원 지하1\,지상2~6층 (풍덕천동)",031-262-0050
null,더원요양병원,일반요양병원,"경기도 용인시 기흥구 용구대로 2252\, 더원병원 (신갈동)",031-282-8123
null,(의)현당의료재단 늘봄요양병원,일반요양병원,"경기도 용인시 수지구 포은대로59번길 17\, 광교복합의료센터\,지하1층\,1층일부\,2층~4층\,6층 (상현동)",031-659-7800
null,린병원,일반병원,"경기도 용인시 수지구 포은대로59번길 15 (상현동\, 광교복합의료센터)",031-8005-1300
null,케어스힐요양병원,일반요양병원,경기도 용인시 기흥구 민속촌로 28 (보라동),031-285-2000
null,감인의료재단 신갈백세요양병원,일반요양병원,"경기도 용인시 기흥구 신정로159번길 60\, 신갈백세암요양병원 (신갈동)",031-693-6900
null,동백우리요양병원,일반요양병원,경기도 용인시 기흥구 동백중앙로 283 (중동),031-275-7600
null,의료법인 상록의료재단 굿모닝요양병원,일반요양병원,"경기도 용인시 기흥구 흥덕1로79번길 24 (영덕동\, 굿모닝타워 4\,5\,6\,7\,8\,9층)",0315470800
null,용인서울요양병원,일반요양병원,경기도 용인시 처인구 백옥대로1313번길 49 (유방동),031-335-5000
null,샘물호스피스병원,일반병원,경기도 용인시 처인구 백암면 고안로51번길 112-25,031-329-2999
null,(의)영문의료재단 다보스병원,종합병원,"경기도 용인시 처인구 백옥대로1082번길 18\, 다보스종합병원 (김량장동)",031-8021-2000
null,(의)유일재단 하나애요양병원,일반요양병원,경기도 용인시 처인구 백옥대로916번길 48 (남동),031-339-1000
null,광교참좋은요양병원,일반요양병원,"경기도 용인시 수지구 광교중앙로 311\, 우리상가 3층~9층 (상현동)",031-216-9888
null,(의)효심의료재단 용인서울병원,일반병원,경기도 용인시 처인구 고림로 81 (고림동),031-337-0114
null,강동요양병원,일반요양병원,"경기도 용인시 기흥구 구갈로 70 (구갈동\, 구갈메가타운 8\,9층)",031-282-6262
null,베스트안요양병원,일반요양병원,"경기도 용인시 기흥구 흥덕2로105번길 6\, 6~9층 (영덕동\, 흥덕U프라자)",031-216-2279
null,연세프라임병원,일반병원,"경기도 용인시 기흥구 용구대로 2355 (마북동\, 용인프라임병원)",1588-7542
null,조은손병원,일반병원,"경기도 용인시 처인구 중부대로 1349\, 지하1\, 지상3~6층 (김량장동)",031-321-8275
null,예스병원,일반병원,"경기도 용인시 수지구 용구대로 2736\, 영일죽전빌딩 지하1층 \,1층일부\,2층일부\,3층~8층호 (죽전동)",031-1899-7580
null,의료법인광화의료재단러스크병원,노인요양병원,경기도 용인시 수지구 포은대로313번길 2-8 (풍덕천동),031)898-0007
null,이음병원,일반병원,"경기도 용인시 기흥구 흥덕1로 97\, 5층~7층 (영덕동)",031-212-1500
null,포브스요양병원,일반요양병원,경기도 용인시 처인구 금령로 132 (마평동),031-338-0911
null,단국대학교 치과대학 죽전치과병원,치과병원,"경기도 용인시 수지구 죽전로 152 (죽전동\, 단국대학교)",031-8005-2875
null,의료법인광화의료재단하워드힐병원,노인요양병원,경기도 용인시 기흥구 흥덕2로117번길 23 (영덕동),031-217-0303
null,로하스용인요양병원,일반요양병원,"경기도 용인시 처인구 금령로 21 (김량장동\, 메디타워)",031-333-7585
null,용인효요양병원,일반요양병원,"경기도 용인시 기흥구 구성로 26-2\, 지하1~5층 (마북동)",031-282-9114
null,효자병원,일반요양병원,경기도 용인시 기흥구 중부대로874번길 1-30 (상하동),031-288-0500
null,경기도립노인전문용인병원,노인요양병원,경기도 용인시 기흥구 중부대로 940 (상하동),031-288-0400
null,용인정신병원,정신병원,"경기도 용인시 기흥구 중부대로 940 (상하동\, 용인정신병원)",031-288-0114
null,메디하임효요양병원,일반요양병원,"경기도 용인시 수지구 현암로 164\, 신주프라자 306호\,4층\,603호~608호 (죽전동)",031-889-8700
null,동백요양병원,일반요양병원,경기도 용인시 기흥구 동백중앙로 269 (중동),031-284-7577
null,엠플러스병원,일반병원,"경기도 용인시 기흥구 동백중앙로 265 (중동\, 더엠프라자 8\,9층)",031-285-6900
null,컬럼비아치과병원,치과병원,"경기도 용인시 기흥구 동백중앙로 358-19 (동백동\,미래도프라자7층)",031-693-7528
null,강남병원,종합병원,"경기도 용인시 기흥구 중부대로 411\, 강남병원 (신갈동)",031-300-0114
null,서울시립 백암정신병원,정신병원,경기도 용인시 처인구 백암면 용천로71번길 30,031-332-3194
null,사랑의요양병원,일반요양병원,"경기도 용인시 처인구 중부대로 1539\, 1\,2\,3\,4\,5층 (마평동)",031-321-6262
null,연세대학교 의과대학 용인세브란스병원,종합병원,경기도 용인시 기흥구 동백죽전대로 363 (중동),1899-1004
null,우리호병원,일반병원,"경기도 용인시 수지구 문정로 15\, 4~7층 (풍덕천동\, 평은프라자)",031-272-0000
null,파주시티요양병원,일반요양병원,"경기도 파주시 금빛로 19\, 파주프라임타워 2\,3\,5\,6\,7층 (금촌동)",031-942-7500
null,참나무요양병원,일반요양병원,"경기도 파주시 경의로 1218\, 8\,9층 (와동동)",031-964-7583
null,운정서울대효요양병원,일반요양병원,"경기도 파주시 책향기로 830\, 월드스퀘어 5-8층 (와동동)",031-934-2100
null,큰나무요양병원,일반요양병원,경기도 파주시 운정로 146-95 (상지석동),031-944-2006
null,문산중앙병원,일반병원,"경기도 파주시 문산읍 문향로39번길 53\, 문산중앙병원",950-9000
null,파주성모요양병원,일반요양병원,"경기도 파주시 탄현면 평화로574번길 17\, (의)청학의료재단 파주성모병원.요양병원",031-8071-1661
null,한사랑요양병원,일반요양병원,경기도 파주시 파주읍 통일로 1568,031-954-7111
null,민들레병원,일반병원,"경기도 파주시 탄현면 소리개길 74-17\, 민들레병원",031-947-6400
null,마디편한병원,일반병원,"경기도 파주시 중앙로 328 (금촌동\, MH타워 3층\,5층)",949-4119
null,파주개성요양병원,일반요양병원,경기도 파주시 하지석길 45 (교하동),947-0000
null,자유로요양병원,일반요양병원,경기도 파주시 탄현면 새오리로 215-19,949-9004
null,동서한방병원,한방병원,"경기도 파주시 중앙로 193\, 2동 2층 (금릉동\, 메트로프라자)",944-1100(5)
null,광탄현대병원,일반병원,경기도 파주시 광탄면 큰여울길 20-16,935-5678
null,파주삼성요양병원,일반요양병원,"경기도 파주시 한마음2길 25\, 금촌그린플라자 (금촌동)",031-942-8200
null,경기도의료원파주병원,종합병원,"경기도 파주시 중앙로 207\, 경기도립의료원파주병원 (금촌동)",940-9100
null,기대플러스병원,일반병원,"경기도 파주시 청암로17번길 33\, 3\,4층 (목동동\, 현대메디칼프라자)",031-540-0200
null,코키아병원,일반병원,"경기도 파주시 청암로17번길 55\, 센트럴프라자 3\,4층 301~307\, 401\, 403\, 404\, 405호 (목동동)",031-986-3538
null,월산암요양병원,일반요양병원,경기도 파주시 법원읍 술이홀로 1139-67,031-959-8799
null,퍼스트보람병원,일반요양병원,경기도 파주시 월롱면 통일로 715-2,031-942-0600
null,연세나을암요양병원,일반요양병원,"경기도 파주시 경의로 1108\, 월드타워7 6~9층 (야당동)",031-949-4188
null,운정한강요양병원,일반요양병원,경기도 파주시 경의로 1102 (야당동),031-942-6262
null,파주로하스요양병원,일반요양병원,"경기도 파주시 숲속노을로 273\, 바이오텍홀딩스 1~7층 (문발동)",031-945-6090
null,소망요양병원,일반요양병원,"경기도 파주시 문산읍 문향로 93\, 1\,2\,3\,5\,6층",031-954-8275
null,예담요양병원,일반요양병원,경기도 파주시 문산읍 화석정로 31,031-953-0000
null,우리애요양병원,일반요양병원,경기도 파주시 법원읍 사임당로 826,1877-9986
null,자성대 요양병원,일반요양병원,경기도 파주시 탄현면 새오리로 215-50,070-4658-7407
null,한강요양병원,일반요양병원,"경기도 파주시 파평면 청송로652번길 14\, 외2필지",031-944-1797
null,파주미래아동병원,일반병원,"경기도 파주시 와석순환로 133\, 5\,6층 (동패동\, 형성프라자)",070-4702-2500
null,무척조은병원,일반병원,경기도 파주시 문산읍 방촌로 1675-20,954-1400
null,미소래병원,일반병원,"경기도 파주시 금정7길 29\, 미소래병원 (금촌동)",946-0202
null,메디인병원,일반병원,"경기도 파주시 시청로 6\, 메디인병원 (금촌동)",03194311912
null,운정와이즈병원,일반병원,"경기도 파주시 금바위로 50\, 2~7\,10\,11층 (와동동)",031-937-8888
null,연세요양병원,일반요양병원,경기도 파주시 방촌로326번길 46 (맥금동),031-944-6123
null,세계로요양병원,일반요양병원,"경기도 파주시 경의로1240번길 39\, 2\,3\,4층 (와동동\, 한미프라자)",031-932-4200
null,브이아이씨365병원,일반병원,"경기도 파주시 책향기로 836\, 3\,4\,5층 (와동동)",031-935-4788
null,인본병원,일반병원,"경기도 파주시 청암로17번길 31\, 3~8층 (목동동)",1661-7300
null,운정한방병원,한방병원,"경기도 파주시 와석순환로 507\, 3\,4\,5층 (와동동)",1644-6291
null,경기도의료원 이천병원,종합병원,경기도 이천시 경충대로 2742 (관고동),031-630-4200
null,이천소망요양병원,일반요양병원,"경기도 이천시 호법면 중부대로 797-26\, 이천소망병원",031-637-7400
null,이천효요양병원,일반요양병원,경기도 이천시 경충대로 2738-4 (관고동),031-637-6370
null,추새로병원,일반병원,"경기도 이천시 영창로 189\, 3~8층 (창전동)",1644-0810
null,이천 연세스위트치과병원,치과병원,경기도 이천시 중리천로 58 (중리동),636-7522
null,의료법인 목민의료재단 장호원요양병원,일반요양병원,"경기도 이천시 장호원읍 샘재로145번길 41\, 장호원성모요양병원",031-641-3080
null,우리요양병원,일반요양병원,경기도 이천시 백사면 이여로428번길 167,031-638-8123
null,한국관광대학 부설 노인전문병원,노인요양병원,경기도 이천시 신둔면 이장로311번길 197-35,644-9141
null,의료법인 예닮의료재단 이천소망병원,정신병원,경기도 이천시 호법면 중부대로 797-26,637-7400
null,이천엘리야병원,일반병원,"경기도 이천시 장호원읍 서동대로 8793\, 이천엘리야병원",031-642-8871
null,바른병원,일반병원,"경기도 이천시 경충대로 2543\, 바른병원 (진리동)",630-0300
null,의료법인양지의료재단양지요양병원,일반요양병원,"경기도 이천시 호법면 덕평로 224\, 양지요양병원",031-637-8844
null,성안드레아병원,정신병원,"경기도 이천시 마장면 서이천로320번길 109-84\, 성안드레아병원",031-639-3731
null,이천파티마병원,일반병원,경기도 이천시 경충대로 2560-2 (중리동),031-635-2624
null,안성동인병원,일반병원,경기도 안성시 인지1길 9 (인지동),677-0300
null,안성성모병원,종합병원,경기도 안성시 시장길 58 (서인동),031-675-6007
null,경기도의료원 안성병원,종합병원,경기도 안성시 남파로 95 (당왕동),031-8046-5000
null,파라밀요양병원,일반요양병원,경기도 안성시 죽산면 녹배길 139,031-677-2613
null,안성요양병원,일반요양병원,경기도 안성시 안성맞춤대로 1079 (연지동),675-2316
null,미소플란트치과병원,치과병원,경기도 안성시 공도읍 공도로 91 (성지프라자301~302),691-2882
null,안성동인요양병원,일반요양병원,경기도 안성시 인지1길 15 (인지동),671-9100
null,허리편한 병원,일반병원,경기도 안성시 공도읍 진건중길 9,031-656-2110
null,안성현대요양병원,일반요양병원,경기도 안성시 금광면 삼흥로 453-69,673-6116
null,동안성병원,정신병원,경기도 안성시 일죽면 금일로 1-38,031-673-3800
null,대건효도병원,일반요양병원,경기도 안성시 양성면 미리내성지로 386-27,031-671-0044
null,인선요양병원,일반요양병원,경기도 안성시 양성면 미리내성지로 274-29,673-0836
null,성요셉병원,일반요양병원,경기도 안성시 남파로 169 (당왕동),671-7000
null,안성강남한방병원,한방병원,"경기도 안성시 아양1로 77-10\, 혜천프라자 제1동 6~8층 (옥산동)",031-8057-3075~6
null,김포봄한방병원,한방병원,"경기도 김포시 김포한강4로 543\, 지오프라자 1동 5~6층층 (구래동)",031-981-0020
null,가자연세병원,일반병원,"경기도 김포시 돌문로 43\, 2층 (사우동)",031-998-8009
null,의료법인우리의료재단김포우리병원,종합병원,"경기도 김포시 감암로 11\, 김포우리병원 (걸포동)",031-999-1000
null,한별정신건강병원,정신병원,경기도 김포시 감암로 95 (걸포동),031-986-9900
